Hash,From,To,Transaction Amount,TimeStamp,Fee
0x7395e473676299980c632fb80fe2e4f793588f6af3a17a631436c1c5bc215346,0x42748b496dffebc0a8c9483848e80e28767217fb,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.0096527,1631948611
0x11b8e72a755a6384ce8209c99038b5781bb1e30d062d258c12cc72ffd3a17ea1,0x2c4dba666106eb73da4b0bedf5c06e590b9058a4,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.59 ETH,0.011253565862024688,1631948551
0xecde85d3acb453eae7b90e8cf80fd07cc877467d7b64bb5d53eaf03f640edd34,0x27458760bf383bd2fa9957ae8aa95e9fd5236654,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.36 ETH,0.009306220104243548,1631948488
0x3103f8e2f05c89482c7f84ae95514a82ad240230ecc5f5d002c18586c49a60e9,0x42748b496dffebc0a8c9483848e80e28767217fb,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.009877182,1631948488
0xc1c0252174740ab01e5b7ac9a9db06f7ee30e65333ce1d45a13fe53e91154ced,0xd000a14c460d602ecde49afac3e786fb83a9c85a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.38 ETH,0.008870484203104942,1631948355
0x47a6a0cf9fb4fd6f6b417591a29475a2d1a4a335fcf9f8d340c7eb19f1e0d87d,0x42748b496dffebc0a8c9483848e80e28767217fb,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1.99 ETH,0.010221644,1631948322
0xd2d55a32fb287280e610893db44b86ebea836b053a71f8b7fef8db44ece817f5,0xdb511428281afa0db59c0b2905dff5d943b8cb24,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.49 ETH,0.012109533053301508,1631948141
0x5818c7a2c25cc8f0f3f90a9952225eb5260b9f40a2ea311e5d65135c2ff5e5cb,0x58f6102d32ea03811eb7075c90c82e58c0c4cf34,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.345 ETH,0.013627534745225126,1631948116
0xc5e55e81294169405316e1d6df8c6303a573bbb61d8ab8b23adce3e39cd53b93,0x75e36103e790d145fe4ec09270a8248ec0368640,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.011284738597672012,1631947543
0x304a63ccc9e2752175fafecf26e953ec216d90a180871a377dee98d25f0e39a3,0xeb61c0fb9a72787b01bc0daed21e510a113f10e0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.012909420882020404,1631947396
0x332257ab7816d922334f66f8e6af50d9aa5609a6addab22e82fe639d8a874e4d,0xbc0cfa08b8c5e564afc417907b2b360411df5fe4,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.379 ETH,0.010849422306873906,1631947380
0x57156a3dc111b3e0e1060e962f7eae703c6c86158376c2638f09849cdad11aa7,0x6f0f3842150830a66529696f1650bd0ee3650ca5,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.44 ETH,0.010628640390411876,1631947308
0x8af9831a97740c2356bbaa9efcecc450c833b5580da6f2a1347d66adf60a77e8,0x31597a8ce03ef90ee351704231680fa08ad561ed,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.38 ETH,0.010139863694070894,1631947308
0xdb5f20c874ade273fb81a5af84958f283e9252d7c2f8bc0516da1ffb2c579fce,0xeb61c0fb9a72787b01bc0daed21e510a113f10e0,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.349 ETH,0.0110253148423531,1631947196
0x0461e9811cba0459217eaa02ccf3f9cb4d7648efa4f52463ea4b26d4305816c0,0xb37a62a3503ac1a77090b4fbd1c318b5c808c565,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.365 ETH,0.0108877213592269,1631947196
0xdb58a8368cc5237ce91f13986aed4d67293a40329e51c4d1bda893d0776c232d,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.009704125545288252,1631946745
0xc2eeb3743a43b4ecb0a4e914ddcaebcc1a0a4cdf4e2fbb56869700617376ac74,0x48272c40e98429a9092356f6e4eebbd45c760a5c,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.44 ETH,0.0102547123104888,1631946217
0x2d37a77a7d12400b6fb97aaa5913257c741f5d4a9ea7abcdbe1a89a5fb742091,0x2fa11ef008c4b585ccf0a76861794ac7ae5a3a67,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.48 ETH,0.009337039397916414,1631946091
0x0e0e767877576e75bc83ad83ca97dcd165a118c5ab17bf0a6cbcc8bb46e3fcf4,0x372385b7e405c746129b20fa04f2bd56a033de6a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.009044198118959138,1631946019
0x42ff8922656df290535e926e5069bc340126f3390284cc17ffcd9d3bbd7d4c89,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.36 ETH,0.00891623098894528,1631945985
0x5cc5a027206120e37aae1697a68b242cfd5f49d2ce59eedb1bbaf96d536a9443,0xe0d9a11c43079a6fd38d4f0f9d27282abb8c71cd,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.00975838336654594,1631945809
0x2765695e7b225b30f8f033abf6d2390d95e408bba638bc1cc81b28b3d1fbc48c,0x24192c81d1a8bc30e037e67eaaddb59d199713a4,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.377 ETH,0.00890214283494154,1631945663
0xa5ed6f88c91c4a459f9478f49e9e64f39169592209733c1ade52c05273a5363c,0x8230a4cb486d9ae98710f4eff9d94bbc2f26e771,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.375 ETH,0.009237190325575394,1631945651
0xfc9a9077744e67a23d8cdaa215120ec9835e0aa99c5bbde8bc6f2090fc4f9692,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010079452734619824,1631945615
0x76d095cdb7fc9a9e9f4bc4d9c294acdaca46a58639bdf24a8b260077737ed978,0xf88749a4f2150f50b211464dea8cd36822cde866,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.013472925386211984,1631945514
0xc505db14794d7f2fc2b4bbf063a0e0327b7129d06d58327419303c7307a2c437,0xfa04fcccdc6eacea794aa59f9b0027ab744be3f6,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.009829777862642112,1631945408
0x3825bc2fdead7899f76cf6297cf1736f33f82d7ec06f4f53edbcaf20f3691420,0x2bd27501e049cf7bd6d3d7eab14103723a5918ad,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010720951619197728,1631945386
0x05d2d8a68135c7399cc7f37d4be11db0531691128b5e816749f3431afc55f20f,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010793760583894688,1631945371
0xf72966b0c382eef7f8bd6d867f84bfec2c475bb4736a7ef1add346121591b02e,0xb5556acb2ee4f6189032525f32cdaaf9ed7d3b84,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.385 ETH,0.010896560118073014,1631945072
0xfd7d39c72d76e4422006b61a5f34d5ff5f84719b2cce4c87ae43a2517b937fba,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010979047853263512,1631945072
0x48873887dde97f7a7d07105a6c1e7c8deb9c7b37c3931426d5d7b8be8dd53a34,0xfa04fcccdc6eacea794aa59f9b0027ab744be3f6,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.39 ETH,0.01176796544083409,1631945009
0x61b0616e93edf3ed696c9b1a7e9484298654d20d79e895526cbf163fd31888b0,0x2fa11ef008c4b585ccf0a76861794ac7ae5a3a67,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.011144693064504552,1631944952
0x42e33d6bb3651921b2ba7b52c89362a38ea7eb10d607010c1ac771b32e203656,0x47e3360489407883ac7ef8cacba293231f50c891,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.011095058764017512,1631944952
0x95db539e57d82eb0c91421434fdc13992ed5ef684c7d4fb431df81b97e9978bc,0xfa04fcccdc6eacea794aa59f9b0027ab744be3f6,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.38 ETH,0.010590734181079728,1631944936
0xf35fcf8d7edd6af55aa159d31e1f6c21707ab2a5f0bde06f172d1baf8cfb7438,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010735386950802468,1631944936
0xe1a86c1dfd9c469de8dd6fa14f1a231b769286fc2cb44e4d062d8fd6bfb91534,0xd172d4079466139f9e3f33baace724326703f219,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.009002178876467994,1631944858
0x565b7289a86034968fea7f1e7bb4a1079c179c7d0b7c618ebc1518f1b9fd28a8,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.008675114602295196,1631944840
0x57aec25b239258292b3698b83b24fe7825907da77d6bdcb2b43965b4268e4740,0x538cf264522fe642374ccec7cef0ab72d8f0ee61,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.008784305244544726,1631944647
0xe0df2dc1de4059a3ecc0a66f8e59c2030ffe053a5cbfdf581caf8c9aadc85fdd,0x0d975ea58d5a8c2cb28c868972772fdc3e94d961,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.008856665664581672,1631944540
0xbbeaf232591fbbcee10b555fc39d0be77181276a3dff8a37829fb9eeed7d8019,0x0289b7b58bfc51cab40df27df80fd1824f06bc97,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.010377928,1631944433
0xfae15b7b4cb11008020d204e86c6da1fafb19e511375060ab0c1a0ecef038fd5,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.008902190633262646,1631944406
0xe4a71dbce6434a4a1303e794f0d07414afd1ab432109288ba83b542b21d8d2b6,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.42 ETH,0.009491942960458032,1631944406
0xbd01311979a12e52cc92fb0b288328e20d1b2a90f728d1034efc30c1196ea04a,0x2bd27501e049cf7bd6d3d7eab14103723a5918ad,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010323481980130776,1631944319
0x9964cd1a4c7131ae9e4d6126b77a18a0acf456c7cde2184927f6de791ded8139,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.349 ETH,0.009368188925502228,1631944301
0xa55663865380f091c11ce44a3e9754de4ce361ec87820e14bb9aaca520ac7437,0x3c6deaf5c95717ed5442c9836dfc62c1e5e83164,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.389 ETH,0.010186668157834368,1631944139
0x6eab5a60067f8657c2b85afdc062d56bee127607f46d71bfbb0b5a3e2b75c814,0x4a84e7b41268cea744c0f4bb48f042ef6f12686b,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.345 ETH,0.008460123197314404,1631943973
0xcfc711df5b132e0ed22454758901c14c05c304e438ae50a30b7273b2dcc7a165,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.011699468903540736,1631943832
0xa184f6d0bce9a632907b64887a86cd5c7382b65c601fcc190272988116057068,0x0d975ea58d5a8c2cb28c868972772fdc3e94d961,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.3495 ETH,0.011025444545295488,1631943832
0x3359d1cf660066205cb6c211762e9343f76f6b8545423dd680237f57b6779aca,0x2f3a54bf279d3cdc31dd363e380c69346efd2d9d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.394 ETH,0.008802059698803288,1631943528
0x1df01b99eabcc9dac7f75bb7ed4323b18a11e9b62636ef4e8a35400505d2aab7,0xb3e37aebf26dc322857f66f5c889118ed6bfadb4,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.009220354003601136,1631943528
0xfb32484b7cf27c1287c200224f396cf727814f249e4fe2afd336aef27324af4b,0x538cf264522fe642374ccec7cef0ab72d8f0ee61,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.42 ETH,0.011125914355912134,1631943433
0x65a8f9bb46f9766260daa19abcdcf2fb4c7a6e8372f9fd3b3374e421bbc2e1f9,0x8fff4dbabe3e7749ec18fb75a169165815fd5721,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.69 ETH,0.010522518874771422,1631943433
0x2d89b8f70d12ce94706ae047461e9772cacecd7e6ff02cbe9a8baacaa4945ea1,0x59f1875986a5eac58bf4959789fd5a3a3cb36c6e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.012579767583994568,1631943426
0xd49d86c57f76d16a6cd541a13ce354e866d0df08e49284b395d334f78f18e952,0xf9b421ce4dde27ac57bb94ef562566956dc1c97e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.39 ETH,0.010031059861236336,1631943232
0xc053658f388f06529efd42b1bd199a4dbec1684b15f9e5e046a9792216ae4a44,0xe75fb7c161a890baddd835c0f00225568cb085ce,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.342 ETH,0.0108661820279155,1631943217
0xf2964d894bd547e1eaa39a5acd1485a6d296a073d325711cb4607e43014face5,0x3bfc2f16535b4193f2fdfd9b22e9e23cda0f8cdc,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010525230608824688,1631943202
0x2406c858a02c80e824778b0358be7ee603797a16e4aa887c8d7d03b032743556,0x75e36103e790d145fe4ec09270a8248ec0368640,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.425 ETH,0.008995865306305152,1631943182
0x48670fa3f20ea03c4929739526a6eb924c4672c178acafbf51797769e703177c,0x8fff4dbabe3e7749ec18fb75a169165815fd5721,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.435 ETH,0.009514153900392064,1631943182
0xdf46a501bc6d3f5e8389ce3f0ab3f1b9b7694d3d801811ad47ad54b90982e8ba,0xb7280520733f564d5b48f07105e7bc6d85cdec26,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.010785206359820424,1631943111
0x5e2be114529f4a2f51c571abe35ef6fe373b24e5677a3652ef5970c0288e87b3,0x43fd79b63db9fa6a1111d4baf76a7a05f27b892a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.011644793292592376,1631943077
0x01877392296393423916f56a5e21b4298f1667b34beeb414b9ff3e963b76ad35,0xb7280520733f564d5b48f07105e7bc6d85cdec26,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.012391501146505424,1631942981
0x3ca6e9c6b782a9393bb9006474096b73b7155f89044d916a6608e9395eecfa2a,0x538cf264522fe642374ccec7cef0ab72d8f0ee61,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.365 ETH,0.013772303923116284,1631942958
0x12d5dd816a8fa50d07b78f0f91db6236b6872b34c6c57e69795da71903488330,0xb7280520733f564d5b48f07105e7bc6d85cdec26,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.338 ETH,0.01400395545721015,1631942932
0xa02a5b0612f27dab7280e8bf62734663eaef3d15928833e362a1e750df81a460,0xb7280520733f564d5b48f07105e7bc6d85cdec26,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.011021591310487296,1631942885
0xbf4ae9ff9e58daa795e1e77237bbff3549210b68b28f255db0becd9d468c92aa,0x041cd43c8dff91e3e3f86bd1990afaf6801a83ce,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.011428139276762936,1631942820
0x9c2b97751b0461ed602d8372b5aa7579fca03b7b1277bf0e7ad32723a8a0cf38,0x6634f9d0c6b7fb5764312bd0c91556f51e67e544,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.011424547,1631942795
0x50bde55e87eecf17a44a1e16d4a198b614e6275dabedcfd280515d672b59ab2d,0x2d62b7b4ab2aea16f53f78af3544088300040126,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.6969 ETH,0.011727061264320576,1631942780
0x0df4a8817a836dfadf649bd6d0f62d6fcd13abc38ef077ac45e77000010b4aa9,0x5f3ccc67de266315b52a9d4f3064e7071bdcb180,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.01242486268132536,1631942534
0x7390c3c39d441ad54c9f375d138b73d3c98ec20053ec5da782287dd4e539f81a,0x8451675bbb43b7a9ea9fc5436ad5fe6474222511,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.01183260276692564,1631942534
0x2cce09a129dcf444f30ae8c12b3b202f5f8bbe85151b138584edfb6af65a96e8,0x107c4ac76dbb6a6bc252666ad08f77a5fa6f8bf6,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.36 ETH,0.012134194206452172,1631942497
0x311ea6769749c821e891fbba168814ef972743addf9b082c22881cab7318eebd,0x98c6d2b6627b0388e15690381708961fc4f5a4ab,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.012895915929861216,1631942481
0x971592575be5e8d698c3148c176dcd95d3b5b1cc7ddfb2ebaf295240dd2eeb93,0xc4366268b034b8c7259f166a4961faeca1e051fb,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.010860327657249962,1631942220
0xb2061de42da92076622250dff9cec34a6f41060a95b296f3a8bdcf7e57a8f4eb,0x75e36103e790d145fe4ec09270a8248ec0368640,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5882 ETH,0.011530002693530328,1631942121
0xb81a1d814fd8c4f9d159bc68e2171a0b667cdce735451d7f346c490d16dbd662,0x75e36103e790d145fe4ec09270a8248ec0368640,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.45 ETH,0.009602419787090184,1631942039
0x2b28b4a464aa359af7cc438a276779b3e3e82f76e453442a443bdb2ca247a5b6,0x0d77946d201ee95d272c21b3b3588e419df95586,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.010321096077484008,1631942039
0x1cb1998d696c27335fa754052d7d02c85d372e468c7f2f765ebb1d156d5360d9,0x9fef30804156a3a37e563987df768cef16e36470,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.009961875,1631942018
0x6808703bcfcea406ea5c0a701f4d0ba1443b6b2f90bdd467b962af673c210d7b,0x75e36103e790d145fe4ec09270a8248ec0368640,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.79 ETH,0.011396177575441968,1631941987
0x819b16fd46bc776d0310d1a091d8ea857ed1660cd54f0814fd0dc8852bf15eb8,0xe4160a3bef14dfdc0cf49d9dcecd16ffe441de91,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.42 ETH,0.009054507549986526,1631941554
0xd0e40e1fe8cecb9ab22fb1f294bb24489d47d8a94e4eb873c5adb2ba535be446,0xfa691c28741e35c9edb125e3cda42793167cf108,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1.7 ETH,0.00761643210016794,1631941539
0x4a1fd0143272dee3db2a6d4124fabc50f41271fa7e72c7f21037188ad50c1f78,0xc2398c638a8a9c01f6c803e93b7b29d06c426070,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.3425 ETH,0.009403676047441524,1631941470
0xf2207acd3373a524cfd5363af85a9a729710ae51a0544b71ecc3cf68d49ba4fa,0xcab7784e3f16a2629f0ed194dbf21fcc8230e169,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1.25 ETH,0.008989686154469558,1631941470
0xd50913633e066e3ee44bd5ab525704e3d1b955c54096ee9a69b80e57f05791eb,0xef84ce8e4d389790c43f7daa7a5621b7bd3ffe73,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.49 ETH,0.008863523275294678,1631941470
0x67b8df7068096800fb33b4a9fa246f6efdb39f681555f971b1e86114a58e89e4,0xc93c7f71581dfeaab59bed908888dac5689f312a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.00827237522718992,1631941422
0x9881cbec22495106f44520a12a5269d81137b235037bf5741676ee5e8b334adf,0xa89bc07f10fa31547516ee2e2fb920314df11f79,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.0079436,1631941341
0x079e6da93e1a9dcd4ddd313e6d0f476c044592401a8c6859de2641b051cc35fd,0xdbce62c731422476da48cef017bc4591f64ac4f8,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.01175299625410576,1631941226
0x7b9a265c1adf29582f21f5b27cf8b1ff5c2e4c1baf1033652b0d2cc27a910949,0x98f5e6295fe68dce1aee28b73fc70df35db880b9,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.01065250092760989,1631941206
0x40a688f757b097badbf9fe5713ae95fb232a6da23445d9efd71557895a1bc038,0x50eb1eade9d6d61f72fc0512dce4023bafc73f56,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010548510310938314,1631941201
0x8665bd0476b291483c1561ec2d8ccfaddff045f0d8671bf6d42ad1f17b19908c,0x2bd27501e049cf7bd6d3d7eab14103723a5918ad,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.010686210811686982,1631941201
0xaf1961fd6e221b91f210653548844018aad6209fba36e78c2ad2f82ed14d9bec,0x7c17d8dfcfc5672df200acffe41fcd5c81252566,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.36 ETH,0.009536759727155388,1631941173
0xa8835d52a726493e3924ebcdb2f1cd0fbd5b6d8b48002f248fd28c6c38f20341,0xbf44c636a4a4bbe257a87067b25c4c875170e04d,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.375 ETH,0.01120559276362941,1631941141
0x9a166ecbcb776d8058ce19baff38280b0ac26213357b028b60d79e76dda3bc57,0x2bd27501e049cf7bd6d3d7eab14103723a5918ad,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.01189259601143562,1631941141
0x9e391d4bd03eb78a80d2f3e1647b93fc5859b4dfb9db231dd53900017cac3dce,0x960b1a74abe556689d1f1e793124f4f8ef27303b,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.01189259601143562,1631941141
0x5bd5a8471a5e3876acdeaf7003d88e8504fdb23d72bce2aab409c01395e8ff14,0xfa691c28741e35c9edb125e3cda42793167cf108,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.5 ETH,0.01135187083411083,1631941141
0x93cd39c133f7004a7bd5b979b77b4d2f3eec61917191d208d815b712fcb25279,0xd7d126110624a753cd36a5bbcc0345825ee428ec,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.01150481418834286,1631941090
0x79fd78f5d9fcc6d91d8f2fc3036ee18dcc01018b9ee8033d3de4b7a3a963bf46,0x2bd27501e049cf7bd6d3d7eab14103723a5918ad,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.00777071986379373,1631940984
0x37336e70e06eb6935fbc8169bec4d2f036a8c343bd7d0d51a24f6c549942cbd6,0x887f4ae78d3f2219998b75bc8fc2c9d9673a942a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.007469311775606532,1631940941
0xa19f55dd4e8220b0b86db3edb9deca6329b0afe332e16dfc63706d1513b7467b,0x5ab2d1f5069dd2f9aeec3b0a8e923b1cdbe7fc44,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.349 ETH,0.009473427399264906,1631940778
0xd20e4a3501592651f94d19fd0c98344e3e1aacfeb94940a1dc10bc970147ea72,0xe24be0a0a4e1a814fb5fb417b87e68cd6cff0ee1,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.345 ETH,0.011222087466187368,1631940731
0x87a2107a95b98001c3551c7d56c9a8d1c1a52042fef6aef3798851d68691f1df,0x32f90a28838f113fbf77321ba9e9cd5164ded760,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.011362258275049032,1631940523
0xe11a768aa0ca82733c6fabf65e505b1465f3c3c83b12d3b9ddb8f12378a63e53,0x4ee62a58368159fa2e4bde24a76adc384f69ac4e,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.4 ETH,0.010441969354515296,1631940518
0xdbfd44e5cca2ee403cbade1d8996c1608311392e364090878d0c62bd703929df,0x1509ebd38118962ec6cb189e2b5b6782c9ae318f,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.33 ETH,0.011158749923550624,1631940280
0x1ee2d6e2cf620d3c6e894a2b042a7b58d5cf23526a8e4a6fdb4ffdda3d725de6,0xf19150346166531862d0351715a6167f26a94296,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.010662588861282062,1631940280
0xe481dffec6de1739a8dd2a7591058262bc38c0a23198c04e796ac383e53d9dcf,0x511f548cad64382945a9eba04eea6003992cade4,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.00948723347603849,1631940264
0x86b481f06a7d9178fe4ce6aa73511cfd0cb27d37b51dc37b53d5a5ec4f651de6,0xe5362637b8ee58411c7ff94ce7e49701af5f00d5,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.33 ETH,0.0099312140299837,1631940264
0x5ea83af45c5a2089e3f057ca20fe17719cac13928ad71992182d0863a45ccdd7,0xa652a4820674d6f3753e4b917c2841bfe38bbbf9,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.00947658433223009,1631940264
0x33b20e022147609656dbc6aab28dc26cbd0bbae1ced0c105f4a33eeada9bc837,0x89f0c443cdae2c4c0dc3ccd46987d2a85c005ea5,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.32 ETH,0.009215878865284822,1631940006
0x28d5152c8f6bba9ce7d2c0a810b8539202f635917de415456615b35a67c02c08,0x43fd79b63db9fa6a1111d4baf76a7a05f27b892a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.35 ETH,0.0105926970216888,1631939968
0x58269fc0f98d2e19aca04b307c92d9a8e5e29249f2c42667c31374edce16d43d,0xf6310f1e0131cef7983289a570bed9f4a6397939,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.323 ETH,0.009820794385643878,1631939960
0x21e466a47fb2d0a8885ace29cede70356f5350a76c98b3a9a0130c1b14ea3fa0,0x928257e18a84f19659153f986b46f3c6f64d689c,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.38 ETH,0.010583199,1631939960
0xb940e1be158b101cef2d2b8a077a48b04c09b038347944d802b9da14beca371e,0x7f0f7504e5f2e237e41c15d78ec6ab6391d7261a,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0.34 ETH,0.01069716118738695,1631939930
