name,package_name,average_rating,developer,download_url,description,md5,version_name,min_sdk_version
搜狗输入法,com.sohu.inputmethod.sogou,4.6,北京搜狗科技发展有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/18536679DBB8FAA39CDF19279EDA947A.apk?fsname=com.sohu.inputmethod.sogou_12.1.1.apk,搜狗输入法，拥有高效优质中文词库，输入更加精准，智能。搜狗智能汪仔带你用AI表达，斗图，妙语，输入更加有趣。 ****特色功能**** 【搜狗专属高效词库】搜狗多年积累，百万级中文系统词库，输入首选更准确 【语音输入】更快更准的语音输入，没有网络，依然精准识别，更支持中英混说，效率upup 【斗图表情】暴漫沙雕搞笑萌娃宠，更有套路、小表情特色专区，助你打遍天下 ****其他亮点功能**** 【多种输入方式】高效支持拼音、手写输入、语音输入、笔画、五笔、文字扫描、滑行等多种输入方式 【主题皮肤】热门输入法皮肤，更有盲打，皮肤制造机等百变键盘 【手写输入】支持多字叠写，短句连写，手写混输  【个性化语音识别】您输入过的词识别更准 【语音翻译】说话秒变外语，随时与外国人聊天 【快捷翻译】边打字边翻译 【字体商城】键盘字体随意换，让你的字体与众不同 【表情搜索】输入搜索关键词，找到新鲜有趣的表情 【emoji表情】热门emoji表情，更有多肤色、连发、组合、拼装新玩法 搜狗输入法，高效的手机输入法！,18536679dbb8faa39cdf19279eda947a,12.1.1,21
UC浏览器,com.UCMobile,3.9,广州市动景计算机科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/CFF0569C3FE92A12E8FA3100169D32BA.apk?fsname=com.UCMobile_17.2.3.1354.apk,UC20周年庆，我们一起越来越好！ 全球6亿人上网必备APP，群众的眼睛是雪亮的 头条视频小说网盘小游戏，想你之所想一应俱全 首页更清爽素雅，支持自定义壁纸；头条内容品质升级，大咖精品云集；还有更多惊喜改变等你来发现~ 千里相会，便是缘分。走过路过，不要错过。你的下个10年，UC一直陪伴。,a4184309f5d7492cf953b91da9243155,17.2.1.1352,21
QQ同步助手,com.tencent.qqpim,4.7,深圳市腾讯计算机系统有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D9E6EBCD1E8CF056CE5D30ECB192415F.apk?fsname=com.tencent.qqpim_8.0.16.apk,【QQ同步助手，备份你的手机生活！】 换手机必备神器！手机资料自动备份，安全保护防丢失！ 一键备份手机通讯录、软件、文档到云端的超实用工具！  ----手机随便换，资料不丢失----  【智能管理通讯录】 备份管理：手机通讯录一键备份至网络，随时同步回手机  电话导入：号码批量导入、删改、导出，更高效的整理方案 智能检测：自动检测已失效号码和重复联系人，智能清理合并 误删找回：通过回收站或时光机，随时找回误删的联系人 生日提醒：智能匹配通讯录中联系人生日，可一键设置提醒  【手机资料管理】 文件管理：微信QQ聊天文件备份，智能分类快速查找 PDF工具：PDF转Word，支持Office多种格式 资料备份：短信、通话记录、照片备份， 一站式备份换机体验 软件恢复：备份常用软件，月光宝盒快速找回 手机清理：垃圾短信、微信缓存、闲余文件清理，瞬间瘦身流畅如初  【保护资料安全】 自动备份：通讯录自动备份，资料保护更省心 帐号保护：新手机同步资料，短信提醒预警  ------- 交流反馈：APP设置页--我要反馈 微博：http://weibo.com/qqpim  微信公众号：wesynec,d9e6ebcd1e8cf056ce5d30ecb192415f,8.0.16,23
京东,com.jingdong.app.mall,3.5,北京京东叁佰陆拾度电子商务有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/5E5386734B39947EA783E56668F3B498.apk?fsname=com.jingdong.app.mall_13.8.0.apk,---买在京东 多快好省--- -新人大礼：大牌好货0.01元包邮 -京东秒杀：正品限时秒，折扣享不停 -正品行货：正品行货，全国联保 闪电到货：211限时达、次日达、极速达、夜间配 京东秒送：好物立享，最快9分钟送到手 （新人大礼活动仅限京东平台新人用户参与，新人用户是指未在京东平台下过订单的用户；此活动长期有效，参与路径为APP首页。）  ---京东提供多快好省的生活体验--- -多在京东——品类多、新品多，购物需求全面满足 品类多：拥有海量自营商品和百万商家；新品多：天天新品首发 -快在京东——发货快，到货快、售后快，购物体验快人一步 闪电到货：211限时达、次日达，极速达、夜间配、京东秒送，好物立享，最快9分钟到手；售后快：客服响应速度快，换货、退货更快 -好在京东——正品保障、贴心服务、快速购应，随时随地买得放心 产品好：正品行货，全国联保；服务好：京东客服，实在服务，时刻守护 -省在京东——官方补贴、大牌秒杀、9.9包邮，超值商品天天可享 京东百亿补贴：官方补贴，天天低价；京东秒杀：正品限时秒；9.9包邮：超值低价的购物体验 ,5e5386734b39947ea783e56668f3b498,13.8.0,21
支付宝,com.eg.android.AlipayGphone,3.6,支付宝（杭州）信息技术有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C36EEFB83894243B291A67D37D2940FA.apk?fsname=com.eg.android.AlipayGphone_10.6.66.8000.apk,支付宝是蚂蚁集团旗下业务，诞生于2004年，已经成长为世界领先的数字支付开放平台和服务业数字化经营开放平台。  我们面向消费者、各行各业商家提供便捷、安全的数字支付服务，面向合作伙伴持续开放技术、产品，助力实现数字化升级。  与此同时，大量商家机构通过支付宝App为消费者提供政务办事、扫码点单、生活缴费等超过1000种生活服务。  截至目前，支付宝和合作伙伴一起服务8000万商家、10亿消费者。  备案号：浙ICP备16025414号-40A,c36eefb83894243b291a67d37d2940fa,10.6.66.8000,21
酷我音乐,cn.kuwo.player,4.4,北京酷我科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/BE54D6682DF6EAA9AA1FCEF5D2116B9C.apk?fsname=cn.kuwo.player_11.0.8.0.apk,【装扮中心】装扮中心全面升级，一站式设置个性化播放体验，更有播放器特效、个性皮肤、精美挂件等超多装扮特权等你体验 【播放器】全新3d样式上线，给你更强的沉浸互动感 【热门综艺】歌手2024，中国新说唱 等2024年度综艺原声无损音频持续更新中。 【热门影视原声】《庆余年2》《一念关山》《封神》等热门影视音乐任你畅听。 【听音乐】周杰伦、林俊杰、张学友、Taylor Swift、BLACKPINK、Seventeen的歌曲等，千万量级正版高品曲库，无限畅听。 【听小说】《盗墓笔记》《雪中悍刀行》《大奉打更人》等大量热门小说快来听。 【亲子成长】听儿歌、故事，《小猪佩奇》《萌鸡小队》《宝宝巴士》等海量儿童内容畅听；更有《故宫里的博物学》《航海少年团》等青少年有声读物。 【相声评书】既有郭德纲、袁阔成、刘兰芳、单田芳等名家传统经典内容，也有《月夜·怪谈》《九龙抬棺》等新评书。 产品功能： 【超级会员】汇聚音乐包、豪华VIP、听书VIP、数专特权、更多场景特权，至尊优享体验 【免费看小说、看漫画】斗罗大陆、大主宰、特工皇妃楚乔转等热门电子书、漫画重磅呈现，边听边看更精彩 【首页上新】新增排行榜,be54d6682df6eaa9aa1fcef5d2116b9c,11.0.8.0,21
360手机助手,com.qihoo.appstore,4.5,北京奇付通科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FFA1CCFBC1C67E77E2DE77DE822C1395.apk?fsname=com.qihoo.appstore_10.2.2.apk,360手机助手，您手机上的软件管家！  数十万款Android软件和游戏供您下载，360安全中心检测全方位安全保障。每天推荐当下火热的应用和好玩的游戏，让您轻松成为时尚的玩机达人。  安装360手机助手，瞬间下软件，畅玩编辑精选游戏，随时管理手机软件，是您Android手机的必备！  小编联合粉丝建了个用户交流（反馈/建议）QQ群：446718762，欢迎感兴趣的朋友加入~,ffa1ccfbc1c67e77e2de77de822c1395,10.2.2,16
美图秀秀,com.mt.mtxx.mtxx,4.6,厦门鸿天创视科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C2DF230D73527101ACD4308F497A297E.apk?fsname=com.mt.mtxx.mtxx_10.25.5.apk,全球超受欢迎的图像处理App！便捷又全能，轻松修出高级感！！ 安卓装机必备！大牌明星博主都爱用的高清AI修图修live实况剪片神器！ 【全能修图】简单便捷无需切换，满足各种修图需求。美图配方汇聚流行图片视频玩法。专业滤镜调色工具，应对不同场景。 【人像美容】肤色美白、面部丰盈、瘦脸瘦身、自然美妆、智能美发、增高塑形、面部重塑、共享修图…像素级美容精修。 【拼图神器】海量风格模板，照片视频都能拼，日常快速拼图，一键高清导出！ 【高清相机】实时滤镜调色，苹果模式还原美貌，还能拍实况！动态AR让自拍更有趣！ 【视频美容】视频高清人像精修，像修图一样修视频！做你的视频Live颜值搭子～ 【视频剪辑】功能简单0门槛，视频大片轻松剪！AI智能画质修复，视频图片都清晰。 【美图AI全家桶】AI绘画实现绘画自由、AI修图智能修图不费力，AI美容懂你的美容助手，AI视频处理智能高效。 ==== 联系方式 ==== 微信官方公众号：meituxiuxiu 微博官方帐号：@美图秀秀 反馈邮箱地址：support@meitu.com App内反馈方式：我-设置(右上角)-帮助与反馈-意见反馈/在线咨询,c2df230d73527101acd4308f497a297e,10.25.5,26
墨迹天气,com.moji.mjweather,4.5,北京墨迹风云科技股份有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4A458F23C2495DD813E13C7EFE74E9B4.apk?fsname=com.moji.mjweather_9.0888.02.apk,全面升级！墨迹天气9.0新版本用真心为您的生活保驾护航！  截止目前，墨迹天气上线11年共支持了约247个国家地区、近28万个城市的生活类天气查询，为超7亿用户提供天气服务，天气日查询次数超6亿。9.0版本上线，墨迹天气将基于领先的专业技术和庞大的气象、用户数据，为您提供更精准的全球任意经纬度天气信息和多维度的天气预报服务。  【全球任意经纬度天气查询】 支持全球任意经纬度天气信息查询，从赤道到南极，天气尽知晓。   【多维度天气预报】在2小时短时基础上新增48小时精准雨雪预报，精确到分钟级，新增温度、风力、气压可视化地图，天气变化一目了然。  【历史天气数据尽在掌握】新增过去一年的天气数据查询功能，留住每天的美好回忆。  【更周到的生活服务】新版本丰富了时景社区、适温穿衣指南、养生频道和星座运势等内容，用心服务每个生活细节。,4a458f23c2495dd813e13c7efe74e9b4,9.0888.02,21
全民K歌,com.tencent.karaoke,4.2,深圳市腾讯计算机系统有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/79AFB39B447551047E4A2702322C6CB8.apk?fsname=com.tencent.karaoke_9.2.38.278.apk,【腾讯官方唱歌交友平台，8亿人的首选】 - 随时随地轻松创作，让你的舞台，被全世界看见 - 海量高品质伴奏曲库，新歌热歌一网打尽，你想唱的这里都有 - 合唱：与天南地北的朋友唱同一首歌，更能与明星同框出演 - 直播：好看、好听、好玩的人都在这，还能自己当主播跨房间PK -  总有你喜爱的表演方式  【歌房群聊：畅聊斗歌，在线交友】 - 歌房：欢唱交友玩游戏，实时互动趣味多 - 群聊：作品交流互相赞，轻松遇见新歌友 - 抢麦：抢唱歌曲拼手速，看看谁是小曲库 - 家族：以歌会友是缘分，天下歌友一家亲 - 声动合唱：双人匹配实时合唱，互相亮灯无限唱聊 【K歌王者：在线1对1PK】 【作品下载/分享：支持下载为视频】   【全新音效：完美歌声，一键打造】 - 录歌：KTV模式升级，全屏MV大字歌词唱歌更爽 - 音效：新音效来袭，让歌声更动听 - 调音台：智能修音黑科技，唱好唱准更容易，逐句精修由你把控 - AI练唱：人工智能带你领略歌唱技巧 - 智能和声：和声效果美感再升级，综艺节目现场特效为你加持  【更多精彩】 - TV投屏：支持作品投射到电视播放，全家共赏美好时刻,79afb39b447551047e4a2702322c6cb8,9.2.38.278,23
西瓜视频,com.ss.android.article.video,4.9,北京抖音信息服务有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4AEC0D86DD5DAF55A68424AF1A1B5E18.apk?fsname=com.ss.android.article.video_9.0.6.apk,西瓜视频 每月超过 320 万创作人、1.8 亿用户活跃在西瓜视频，和他们一起，点亮对生活的好奇心！  【西瓜放映厅 你的专属私人影院】 足不出户看大片，打造你的私人家庭影院！ 《涉过愤怒的海》《夺宝奇兵5》《疯狂元素城》《速度与激情10》《银河护卫队3》《满江红》《阿凡达：水之道》全网同步首发， 还有经典电视剧、高分电影、热门综艺等精品内容，4K超高清更精彩。  【在这里 看见不一样的烟火】 你可以跟着@渔人阿烽去海边开盲盒，也可以跟着@洛桑和小志玛去雪山摘草药，还可以跟着@一朵北漂看看北漂家族如何把生活过的火热，更多不一样的烟火生活等你来发现！  【西瓜直播 带你足不出户看世界】 花样美食、游戏大神、趣味旅行、乡野生活，大千世界精彩目不暇接，快跟着主播们一起去看世界吧！  【成为西瓜视频创作人 一起感受创作的力量】 把课堂搬进博物馆的@水星逛博物馆，为全村老人拍照的@小白的奇幻旅行等超多创作人在西瓜等你，成为西瓜视频创作人，让更多人感受生活的温度，共享视频世界～  *数据来源：QuestMobile,4aec0d86dd5daf55a68424af1a1b5e18,9.0.6,21
铃声多多,com.shoujiduoduo.ringtone,4.5,北京多宝灵动科技有限公司,http://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/60053503AFA0AAA336C64686B490945E.apk?fsname=com.shoujiduoduo.ringtone_8.9.90.0.apk,铃声多多-手机铃声彩铃动态壁纸来电秀充电音乐视频大全！ 中国移动、中国联通、中国电信3大运营商音乐基地战略合作产品！  ● 铃声多多，分类多多 精细铃声分类，经典、原创、翻唱、恶搞、影视、动漫、粤语、老歌选你喜欢。  ● 实时获取你想要的铃声 手机铃声、彩铃（炫铃），来电视频，短信闹铃，充电提示音视频，视频彩铃……好听的不要不要哒~还可以给特别的联系人设置单独的来电铃声哦！  ● 多人在线一起听，玩法多多！ 独乐乐不如众乐乐，多人在线一起听，快点和喜欢的人分享你的铃单吧！还能新建自己的听歌房间哦！ 可以尽情语音聊天、动感K歌、斗图、互送礼物、听歌交友两不误；还有超多精美头像挂饰、动态礼物，持续更新ing；  ● 超多高清充电视频动态壁纸来电秀 热门充电提示音，有趣炫酷的充电视频，让充电变得更有趣！ 搞怪酷炫的视频彩铃，动态壁纸来电秀，一键设置秀出个性！  ● 铃声DIY剪辑，打造个性化铃声 百万高品质铃声资源，支持个性化DIY铃声剪辑，制作你的专属个性铃声。  百万高品质铃声资源，支持个性化DIY铃声剪辑，一键设置充电视频铃声！ 如此强大的手机铃声设置功能，你还在等什么？快来下载设置吧,60053503afa0aaa336c64686b490945e,8.9.90.0,21
